post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,attribute:Category,attribute_data:Category,attribute:Color,attribute_data:Color,attribute:Hand,attribute_data:Hand,"attribute:Hub Color","attribute_data:Hub Color","attribute:Insert Width","attribute_data:Insert Width",attribute:Length,attribute_data:Length,attribute:Model,attribute_data:Model,"attribute:Product Width","attribute_data:Product Width","attribute:Product width","attribute_data:Product width",attribute:Seal,attribute_data:Seal,"attribute:Select Hand","attribute_data:Select Hand",attribute:Side,attribute_data:Side,attribute:Size,attribute_data:Size,"attribute:Spoke Color","attribute_data:Spoke Color","attribute:Spoke Size","attribute_data:Spoke Size","attribute:Spokes Color","attribute_data:Spokes Color",attribute:Stages,attribute_data:Stages,attribute:Type,attribute_data:Type,attribute:Usage,attribute_data:Usage,"attribute:Wheel Size","attribute_data:Wheel Size",attribute:Width,attribute_data:Width,attribute:bearing-spacer,attribute_data:bearing-spacer,attribute:color,attribute_data:color,attribute:lenght,attribute_data:lenght,attribute:length,attribute_data:length,attribute:pa_clabel-type,attribute_data:pa_clabel-type,attribute:pa_color,attribute_data:pa_color,attribute:pa_product-type,attribute_data:pa_product-type,attribute:pa_product-width,attribute_data:pa_product-width,attribute:pa_spokes-color,attribute_data:pa_spokes-color,attribute:pa_spokes-color-1,attribute_data:pa_spokes-color-1,attribute:pa_wheel-size,attribute_data:pa_wheel-size,attribute:pa_width,attribute_data:pa_width,attribute:side,attribute_data:side,attribute:size,attribute_data:size,attribute:spokes-color,attribute_data:spokes-color,attribute:thickness,attribute_data:thickness,attribute:type,attribute_data:type,attribute:wheel-size,attribute_data:wheel-size,attribute:width,attribute_data:width
"K1051 Konstrictor 26x1.0 (23-590)",k1051-konstrictor-26x1-0-23-590,,245793,,,publish,,0,"2024-04-08 13:21:22",1,closed,K2526105182,,,no,no,,30.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K1051.png ! alt :  ! title : K1051 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k1051-konstrictor-26x1-0-23-590/,0,,,,,,,,,,,,simple,,"Tires > 26'' (590)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K192 Kourier 26x1.375 (37-590)",k192-kourier-26x1-375-37-590,,245794,,,publish,,0,"2024-04-08 13:21:22",1,closed,K25260219212,,,no,no,,30.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K192_Grey.jpg ! alt :  ! title : K192_Grey ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k192-kourier-26x1-375-37-590/,0,,,,,,,,,,,,simple,,"Tires > 26'' (590)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K197 EuroTrek 26x1.375 (37-590)",k197-eurotrek-26x1-375-37-590,,245795,,,publish,,0,"2024-04-08 13:21:22",1,closed,K25260219756,,,no,no,,35.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K197_Grey.jpg ! alt :  ! title : K197_Grey ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k197-eurotrek-26x1-375-37-590/,0,,,,,,,,,,,,simple,,"Tires > 26'' (590)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K103 Street 26x1.375 (37-590)",k103-street-26x1-375-37-590,,245796,,,publish,,0,"2024-04-08 13:21:22",1,closed,K2526210300,,,no,no,,20.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K103_Street.jpg ! alt :  ! title : K103_Street ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k103-street-26x1-375-37-590/,0,,,,,,,,,,,,simple,,"Tires > 26'' (590)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"C1836 Sentinel 26x1.0 (25-590)",c1836-sentinel-26x1-0-25-590,,245797,,,publish,,0,"2024-04-08 13:21:22",1,closed,2TY061,,,no,no,,60.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/sentinel.jpg ! alt :  ! title : sentinel ! desc :  ! caption : ",,https://49b.pfcd.ca/product/c1836-sentinel-26x1-0-25-590/,0,,,,,,,,,,,,simple,,"Tires > 26'' (590)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"C1034 Vantage 26x1.375 (37-590)",c1034-vantage-26x1-375-37-590,,245798,,,publish,,0,"2024-04-08 13:21:22",1,closed,2TY370,,,no,no,,50.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/C1034-side.jpg ! alt :  ! title : C1034-side ! desc :  ! caption : ",,https://49b.pfcd.ca/product/c1034-vantage-26x1-375-37-590/,0,,,,,,,,,,,,simple,,"Tires > 26'' (590)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shox G2 All Terrain 26x1.0 (590)",shox-g2-all-terrain-26x1-0-590,,245799,,,publish,,0,"2024-04-08 13:21:23",1,closed,2TY601AAQ,,,no,no,,40.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2023/12/ShoxG2.jpg ! alt :  ! title : ShoxG2.jpg ! desc :  ! caption : ",,https://49b.pfcd.ca/product/shox-g2-all-terrain-26x1-0-590/,0,,,,,,,,,,,,simple,,"Tires > 26'' (590)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MS3 26"" Tufo Tubular Tires (25-590) - Blue",ms3-26-tufo-tubular-tires-25-590-blue,,245800,,,publish,,0,"2024-04-08 13:21:23",1,closed,2TY640,,,no,no,,125.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/WS-3.jpg ! alt :  ! title : WS-3 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/ms3-26-tufo-tubular-tires-25-590-blue/,0,,,,,,,,,,,,simple,,"Tires > 26'' (590)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aeroflex 26x1.375 (590)",aeroflex-26x1-375-590,,245801,,,publish,,0,"2024-04-08 13:21:23",1,closed,2TY0089AAD,,,no,no,,40.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/aeroflex.jpg ! alt :  ! title : aeroflex ! desc :  ! caption : ",,https://49b.pfcd.ca/product/aeroflex-26x1-375-590/,0,,,,,,,,,,,,simple,,"Tires > 26'' (590)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26x1 Right Run Black'n'Roll (25-590) - Black",26x1-right-run-blacknroll-25-590-black,,245802,,,publish,,0,"2024-04-08 13:21:23",1,closed,SNA10285391,,,no,no,,25.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/01/noimage54.gif ! alt :  ! title : noimage54.gif ! desc :  ! caption : ",,https://49b.pfcd.ca/product/26x1-right-run-blacknroll-25-590-black/,0,,,,,,,,,,,,simple,,"Tires > 26'' (590)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K1224 Paradigm 26x1 (25-590) - Black",k1224-paradigm-26x1-25-590-black,,245803,,,publish,,0,"2024-04-08 13:21:23",1,closed,K25261224172,,,no,no,,65.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K1224.png ! alt :  ! title : K1224 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k1224-paradigm-26x1-25-590-black/,0,,,,,,,,,,,,simple,,"Tires > 26'' (590)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IRC Exeracer Pro Tires 26x1 (590) - Red",irc-exeracer-pro-tires-26x1-590-red,,245804,,,publish,,0,"2024-04-08 13:21:23",1,closed,2TY749,,,no,no,,120.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/01/noimage54.gif ! alt :  ! title : noimage54.gif ! desc :  ! caption : ",,https://49b.pfcd.ca/product/irc-exeracer-pro-tires-26x1-590-red/,0,,,,,,,,,,,,simple,,"Tires > 26'' (590)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26x1 (25-590) Hexon K1223 -Black",26x1-25-590-hexon-k1223-black,,245805,,,publish,,0,"2024-04-08 13:21:24",1,closed,K25241223172,,,no,no,,50.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K1223-Hexon.png ! alt :  ! title : K1223-Hexon ! desc :  ! caption : ",,https://49b.pfcd.ca/product/26x1-25-590-hexon-k1223-black/,0,,,,,,,,,,,,simple,,"Tires > 26'' (590)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K196 Kontender Black - White sidewall 26x1",k196-kontender-black-white-sidewall-26x1,,245806,,,publish,,0,"2024-04-08 13:21:24",1,closed,K2590075,,,no,no,,40.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K196_gybk.jpg ! alt :  ! title : K196_gybk ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k196-kontender-black-white-sidewall-26x1/,0,,,,,,,,,,,,simple,,"Tires > 26'' (590)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS407 Black Jack 24x1.90 (47-507)",hs407-black-jack-24x1-90-47-507,,245816,,,publish,,0,"2024-04-08 13:55:40",1,closed,SNA11125407.01,,,no,no,,25.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS407_BlackJack.jpg ! alt :  ! title : HS407_BlackJack ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs407-black-jack-24x1-90-47-507/,0,,,,,,,,,,,,simple,,"Tires > 24'' (507)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS450 Land Cruiser 24x2.0 (50-507)",hs450-land-cruiser-24x2-0-50-507,,245817,,,publish,,0,"2024-04-08 13:55:41",1,closed,SNA11101031,,,no,no,,30.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS450_LandCruiser.jpg ! alt :  ! title : HS450_LandCruiser ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs450-land-cruiser-24x2-0-50-507/,0,,,,,,,,,,,,simple,,"Tires > 24'' (507)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS430 Big Apple 24x2.0 (50-507)",hs430-big-apple-24x2-0-50-507,,245818,,,publish,,0,"2024-04-08 13:55:41",1,closed,SNA11100302,,,no,no,,51.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS430_BigApple.jpg ! alt :  ! title : HS430_BigApple ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs430-big-apple-24x2-0-50-507/,0,,,,,,,,,,,,simple,,"Tires > 24'' (507)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K1079 Konversion 24x1.50 (40-507)",k1079-konversion-24x1-50-40-507,,245819,,,publish,,0,"2024-04-08 13:55:41",1,closed,K212482,,,no,no,,35.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K1079_Konversion.jpg ! alt :  ! title : K1079_Konversion ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k1079-konversion-24x1-50-40-507/,0,,,,,,,,,,,,simple,,"Tires > 24'' (507)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K123 Street 24x1.75 (47-507)",k123-street-24x1-75-47-507,,245820,,,publish,,0,"2024-04-08 13:55:41",1,closed,K25244512314,,,no,no,,20.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/k123.jpg ! alt :  ! title : k123 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k123-street-24x1-75-47-507/,0,,,,,,,,,,,,simple,,"Tires > 24'' (507)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K935 Khan 24x1.75 (47-507)",k935-khan-24x1-75-47-507,,245821,,,publish,,0,"2024-04-08 13:55:41",1,closed,K2590058,,,no,no,,20.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K935.jpg ! alt :  ! title : K935 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k935-khan-24x1-75-47-507/,0,,,,,,,,,,,,simple,,"Tires > 24'' (507)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K50 24x2.125 (57-507)",k50-24x2-125-57-507,,245822,,,publish,,0,"2024-04-08 13:55:41",1,closed,K2590040,,,no,no,,15.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K50_gy.jpg ! alt :  ! title : K50_gy ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k50-24x2-125-57-507/,0,,,,,,,,,,,,simple,,"Tires > 24'' (507)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K905 K-Rad 24x2.125 (54-507)",k905-k-rad-24x2-125-54-507,,245823,,,publish,,0,"2024-04-08 13:55:42",1,closed,K212477,,,no,no,,35.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K905_KRad.jpg ! alt :  ! title : K905_KRad ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k905-k-rad-24x2-125-54-507/,0,,,,,,,,,,,,simple,,"Tires > 24'' (507)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cheng Shin 24x1.95 (50-507)",cheng-shin-24x1-95-50-507,,245824,,,publish,,0,"2024-04-08 13:55:42",1,closed,2TY380,,,no,no,,42.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/2TY380.png ! alt :  ! title : 2TY380 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/cheng-shin-24x1-95-50-507/,0,,,,,,,,,,,,simple,,"Tires > 24'' (507)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K1047 Small Block Eight 24x1.95 (50-507)",k1047-small-block-eight-24x1-95-50-507,,245825,,,publish,,0,"2024-04-08 13:55:42",1,closed,K212725,,,no,no,,65.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2023/12/K1047_SmallBlockEight.jpg ! alt :  ! title : K1047_SmallBlockEight.jpg ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k1047-small-block-eight-24x1-95-50-507/,0,,,,,,,,,,,,simple,,"Tires > 24'' (507)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24x2.0 (50-507) Kwick Drumlin K1216E Black",24x2-0-50-507-kwick-drumlin-k1216e-black,,245835,,,publish,,0,"2024-04-08 14:07:22",1,closed,K214225,,,no,no,,56.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K214225.jpg ! alt :  ! title : K214225 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/24x2-0-50-507-kwick-drumlin-k1216e-black/,0,,,,,,,,,,,,simple,,"Tires > 24'' (507)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS396 Marathon Winter Plus Stud Black Reflex 24x1.75(47-507)",hs396-marathon-winter-plus-stud-black-reflex-24x1-7547-507,,245836,,,publish,,0,"2024-04-08 14:07:22",1,closed,SNA11125444.02,,,no,no,,95.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/SNA11100599.01.png ! alt :  ! title : SNA11100599.01 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs396-marathon-winter-plus-stud-black-reflex-24x1-7547-507/,0,,,,,,,,,,,,simple,,"Tires > 24'' (507)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS448 Schwalbe One 650x23c (23-571)",hs448-schwalbe-one-650x23c-23-571,,245840,,,publish,,0,"2024-04-08 14:48:01",1,closed,SNA11653980,,,no,no,,110.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS448_SchwalbeOne.jpg ! alt :  ! title : HS448_SchwalbeOne ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs448-schwalbe-one-650x23c-23-571/,0,,,,,,,,,,,,simple,,"Tires > 26'' (571)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS390 SpeedRun - Grey/Black 24x0.90 (23-540)",hs390-speedrun-grey-black-24x0-90-23-540,,245843,,,publish,,0,"2024-04-08 15:37:52",1,closed,SNA10630005,,,no,no,,70.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS390_Speedrun.jpg ! alt :  ! title : HS390_Speedrun ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs390-speedrun-grey-black-24x0-90-23-540/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS387 Right Run Plus 24x1.0 (25-540)",hs387-right-run-plus-24x1-0-25-540,,245844,,,publish,,0,"2024-04-08 15:37:52",1,closed,SNA10282397.02,,,no,no,,70.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/SNA10159015-new.png ! alt :  ! title : SNA10159015-new ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs387-right-run-plus-24x1-0-25-540/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS440 Marathon Plus - Grey 24x1.0 (25-540)",hs440-marathon-plus-grey-24x1-0-25-540,,245845,,,publish,,0,"2024-04-08 15:37:52",1,closed,SNA10282540,,,no,no,,71.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2023/12/HS440.jpg ! alt :  ! title : HS440.jpg ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs440-marathon-plus-grey-24x1-0-25-540/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Right Run HS387 - 24x1.25 Grey/Black (28-540)",right-run-hs387-24x1-25-grey-black-28-540,,245846,,,publish,,0,"2024-04-08 15:37:52",1,closed,SNA10159015,,,no,no,,35.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/SNA10159015-new.png ! alt :  ! title : SNA10159015-new ! desc :  ! caption : ",,https://49b.pfcd.ca/product/right-run-hs387-24x1-25-grey-black-28-540/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K1224 Paradigm 24x1 (25-540) - Black",k1224-paradigm-24x1-25-540-black,,245847,,,publish,,0,"2024-04-08 15:37:53",1,closed,K25241224170,,,no,no,,65.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K1224.png ! alt :  ! title : K1224 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k1224-paradigm-24x1-25-540-black/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IRC Exeracer Pro Tires 540 - Red",irc-exeracer-pro-tires-540-red,,245848,,,publish,,0,"2024-04-08 15:37:53",1,closed,2TY747,,,no,no,,120.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/01/noimage54.gif ! alt :  ! title : noimage54.gif ! desc :  ! caption : ",,https://49b.pfcd.ca/product/irc-exeracer-pro-tires-540-red/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MS3 24"" - Tufo Tubular Tires - Blue",ms3-24-tufo-tubular-tires-blue,,245849,,,publish,,0,"2024-04-08 15:37:53",1,closed,2TY646,,,no,no,,125.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/01/noimage54.gif ! alt :  ! title : noimage54.gif ! desc :  ! caption : ",,https://49b.pfcd.ca/product/ms3-24-tufo-tubular-tires-blue/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Innova AI2205 Black Non-Marking Tires 24x13/8"" (37-540)",innova-ai2205-black-non-marking-tires-24x13-8-37-540,,245850,,,publish,,0,"2024-04-08 15:37:53",1,closed,2TY-41240F,,,no,no,,40.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/innova.png ! alt :  ! title : innova ! desc :  ! caption : ",,https://49b.pfcd.ca/product/innova-ai2205-black-non-marking-tires-24x13-8-37-540/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schwalbe Airborne 24x1.20(30-540) - Black",schwalbe-airborne-24x1-2030-540-black,,245851,,,publish,,0,"2024-04-08 15:37:53",1,closed,SNA11640408.03,,,no,no,,106.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS408_Airborne.jpg ! alt :  ! title : HS408_Airborne ! desc :  ! caption : ",,https://49b.pfcd.ca/product/schwalbe-airborne-24x1-2030-540-black/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
